ID,Cell_Number,Treatment,X_0,Y_0,X,Y,Length
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,55.742,41.165,10.78948493
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,53.713,41.059,8.814160085
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,58.411,41.646,13.49328207
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,55.742,42.393,11.17447954
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,58.144,44.636,14.2789564
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,54.353,45.383,11.44878762
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,52.752,44.689,9.769682339
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,51.31,43.888,8.159969608
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,51.524,45.116,9.183356467
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,51.15,46.985,10.42485496
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,51.737,51.15,14.32648753
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,49.655,47.039,9.718427548
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,48.64,46.451,8.764092937
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,49.281,48.32,10.7373487
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,48.48,50.242,12.3156541
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,47.252,49.975,11.79662685
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,45.383,50.082,11.74611957
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,44.262,50.296,12.00759027
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,45.223,46.344,8.008714816
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,46.131,46.398,8.101693959
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,43.995,46.291,8.06624138
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,42.607,50.242,12.21341742
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,41.913,47.893,10.14948954
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,40.632,48.16,10.88954453
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.161,49.228,13.615
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,38.442,44.689,9.370440385
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.481,46.505,11.32869639
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,38.015,44.049,9.281572819
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.001,44.102,10.1301035
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,33.957,44.956,13.15938939
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,36.467,42.554,9.815512875
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,35.826,41.432,9.995560615
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,32.409,41.699,13.35147969
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,36.894,39.564,8.524909384
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.802,38.816,7.543287347
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,35.132,38.336,10.198
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,36.947,37.588,8.416305187
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.161,36.734,8.32459999
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,32.943,34.438,12.9858451
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.375,35.666,8.391121796
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,37.802,35.292,8.120142856
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,35.826,33.317,10.74785453
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,36.52,32.623,10.50021281
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,36.36,30.594,11.84902798
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,38.069,31.288,10.11911187
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,40.098,34.171,6.687379831
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,38.709,29.9,10.72397953
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,38.442,26.483,13.70905369
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,40.151,27.07,12.39938696
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,41.326,28.191,10.90655954
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,42.554,26.643,12.0180042
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,43.515,29.419,9.099841427
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,54.727,33.37,10.62848837
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,57.664,37.054,12.40044677
2013.09.06_hela_gfp-lgn_rap1_dmso-nocodazole-stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,2,rap1_stlc,45.33,38.336,42.5,45.33,7.544861563
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,46.051,11.693,8.890558138
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,47.853,12.173,8.250872681
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,48.694,11.292,9.18143137
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,49.134,13.215,7.342892141
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,49.775,13.935,6.801757714
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,50.776,12.334,8.642440049
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,50.736,14.176,6.931307092
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,51.377,13.415,7.898784717
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.057,14.136,7.630422334
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.418,14.936,7.215011712
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.658,16.218,6.475928505
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.898,16.899,6.252663512
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.06,18.02,6.767964096
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.3,19.301,6.662159785
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.14,19.822,6.435126261
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.3,20.623,6.570044825
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.538,20.783,4.81846708
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.138,21.864,4.634706679
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.14,22.905,6.87095139
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,54.3,23.586,7.289036836
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,53.98,24.107,7.252369613
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,53.099,25.108,7.123424808
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,53.379,26.229,8.098577159
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,53.019,26.309,7.911181454
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.818,26.629,8.023195186
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,52.778,27.19,8.440634692
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,51.697,27.751,8.331439251
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,49.895,28.872,8.721229558
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,48.373,29.032,8.632756281
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,47.693,29.152,8.729091648
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,45.57,30.474,10.28110743
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,45.33,30.073,9.944692504
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,42.927,28.912,9.755037519
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,42.207,28.952,10.16270225
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,41.366,28.031,9.920703251
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,40.805,27.27,9.740564306
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,38.442,27.31,11.56518266
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,36.36,28.471,13.93253146
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,36.24,28.872,14.26445407
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,34.278,28.632,15.76149441
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,37.682,26.389,11.68827434
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,29.993,26.469,18.74197738
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,29.432,26.029,19.14037191
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,33.117,24.307,15.12325732
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,32.876,22.865,15.05635457
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,31.395,21.624,16.38208305
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,33.637,21.784,14.16155136
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,32.956,20.743,14.78046444
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,34.438,19.341,13.33895607
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,31.074,17.179,16.97191259
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,37.561,18.54,10.34481865
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,37.321,17.619,10.78295692
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,36.44,15.337,12.38544489
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,36.44,14.816,12.6083424
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,37.441,14.656,11.79760794
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,36.36,13.495,13.31699339
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-1,3,rap1_stlc,47.733,20.423,39.644,14.416,10.07551339
